,YEAR,MAKE,MODEL,CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY,FUEL_CONSUMPTION_HWY,FUEL_CONSUMPTION_COMB_L,FUEL_CONSUMPTION_COMB_mpg,CO2_EMISSIONS,CO2_Rating,Smog_Rating
1440,2000,TOYOTA,CAMRY SOLARA,COMPACT,3.0,6.0,A4,X,13.4,9.4,11.6,24.0,267.0,,
1441,2000,TOYOTA,CAMRY SOLARA,COMPACT,3.0,6.0,M5,X,12.7,9.0,11.0,26.0,253.0,,
1442,2000,TOYOTA,CAMRY SOLARA CONVERTIBLE,SUBCOMPACT,3.0,6.0,A4,X,14.0,9.7,12.1,23.0,278.0,,
1443,2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4.0,A4,X,10.1,7.4,8.9,32.0,205.0,,
1444,2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4.0,AS4,Z,11.6,8.7,10.3,27.0,237.0,,
1445,2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4.0,M5,X,10.0,7.9,9.1,31.0,209.0,,
1446,2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4.0,M6,Z,11.6,8.1,10.0,28.0,230.0,,
1447,2000,TOYOTA,COROLLA,COMPACT,1.8,4.0,A4,X,9.3,7.0,8.2,34.0,189.0,,
1448,2000,TOYOTA,COROLLA,COMPACT,1.8,4.0,M5,X,8.7,6.7,7.8,36.0,179.0,,
1449,2000,TOYOTA,ECHO,COMPACT,1.5,4.0,A4,X,8.6,6.7,7.8,36.0,179.0,,
1450,2000,TOYOTA,ECHO,COMPACT,1.5,4.0,M5,X,8.2,6.6,7.5,38.0,173.0,,
1451,2000,TOYOTA,RAV4,SUV,2.0,4.0,A4,X,11.3,8.8,10.2,28.0,235.0,,
1452,2000,TOYOTA,RAV4,SUV,2.0,4.0,M5,X,11.2,8.8,10.1,28.0,232.0,,
1453,2000,TOYOTA,RAV4 4X4,SUV,2.0,4.0,A4,X,12.2,9.8,11.2,25.0,258.0,,
1454,2000,TOYOTA,RAV4 4X4,SUV,2.0,4.0,M5,X,12.1,10.2,11.2,25.0,258.0,,
1455,2000,TOYOTA,RAV4 SOFT TOP,SUV,2.0,4.0,A4,X,11.3,8.8,10.2,28.0,235.0,,
1456,2000,TOYOTA,RAV4 SOFT TOP,SUV,2.0,4.0,M5,X,11.2,8.8,10.1,28.0,232.0,,
1457,2000,TOYOTA,RAV4 SOFT TOP 4X4,SUV,2.0,4.0,A4,X,11.8,9.8,10.9,26.0,251.0,,
1458,2000,TOYOTA,RAV4 SOFT TOP 4X4,SUV,2.0,4.0,M5,X,11.9,9.8,11.0,26.0,253.0,,
1459,2000,TOYOTA,SIENNA,MINIVAN,3.0,6.0,A4,X,14.3,10.4,12.5,23.0,288.0,,
1460,2000,TOYOTA,TACOMA,PICKUP TRUCK: STANDARD,2.4,4.0,A4,X,12.6,10.4,11.6,24.0,267.0,,
1461,2000,TOYOTA,TACOMA,PICKUP TRUCK: STANDARD,2.4,4.0,M5,X,12.2,9.5,11.0,26.0,253.0,,
1462,2000,TOYOTA,TACOMA,PICKUP TRUCK: STANDARD,2.7,4.0,A4,X,14.0,12.0,13.1,22.0,301.0,,
1463,2000,TOYOTA,TACOMA,PICKUP TRUCK: STANDARD,3.4,6.0,A4,X,15.3,12.7,14.1,20.0,324.0,,
1464,2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK: STANDARD,2.7,4.0,A4,X,14.2,11.8,13.1,22.0,301.0,,
1465,2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK: STANDARD,2.7,4.0,M5,X,15.7,12.6,14.3,20.0,329.0,,
1466,2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK: STANDARD,3.4,6.0,A4,X,15.2,12.8,14.1,20.0,324.0,,
1467,2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK: STANDARD,3.4,6.0,M5,X,15.7,12.7,14.4,20.0,331.0,,
1468,2000,TOYOTA,TUNDRA,PICKUP TRUCK: STANDARD,3.4,6.0,A4,X,15.7,12.8,14.4,20.0,331.0,,
1469,2000,TOYOTA,TUNDRA,PICKUP TRUCK: STANDARD,3.4,6.0,M5,X,16.0,13.0,14.6,19.0,336.0,,
1470,2000,TOYOTA,TUNDRA,PICKUP TRUCK: STANDARD,4.7,8.0,A4,X,17.3,13.9,15.8,18.0,363.0,,
1471,2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK: STANDARD,3.4,6.0,A4,X,17.2,14.4,16.0,18.0,368.0,,
1472,2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK: STANDARD,3.4,6.0,M5,X,17.1,14.2,15.8,18.0,363.0,,
1473,2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK: STANDARD,4.7,8.0,A4,X,18.2,14.7,16.6,17.0,382.0,,
1474,2000,VOLKSWAGEN,CABRIO,SUBCOMPACT,2.0,4.0,A4,X,12.6,9.1,11.0,26.0,253.0,,
1475,2000,VOLKSWAGEN,CABRIO,SUBCOMPACT,2.0,4.0,M5,X,11.2,8.5,10.0,28.0,230.0,,
1476,2000,VOLKSWAGEN,EUROVAN,MINIVAN,2.8,6.0,A4,X,17.6,12.9,15.5,18.0,357.0,,
1477,2000,VOLKSWAGEN,EUROVAN CAMPER,MINIVAN,2.8,6.0,A4,X,18.6,13.5,16.3,17.0,375.0,,
1478,2000,VOLKSWAGEN,GOLF,COMPACT,1.8,4.0,A4,Z,12.1,9.3,10.8,26.0,248.0,,
1479,2000,VOLKSWAGEN,GOLF,COMPACT,1.8,4.0,M5,Z,11.1,8.3,9.8,29.0,225.0,,
1480,2000,VOLKSWAGEN,GOLF,COMPACT,2.0,4.0,A4,X,11.9,9.0,10.6,27.0,244.0,,
1481,2000,VOLKSWAGEN,GOLF,COMPACT,2.0,4.0,M5,X,11.2,8.3,9.9,29.0,228.0,,
1482,2000,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4.0,A4,D,8.1,5.8,7.1,40.0,192.0,,
1483,2000,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4.0,M5,D,6.7,5.4,6.1,46.0,165.0,,
1484,2000,VOLKSWAGEN,GTI,COMPACT,1.8,4.0,M5,Z,11.1,8.3,9.8,29.0,225.0,,
1485,2000,VOLKSWAGEN,GTI,COMPACT,2.0,4.0,A4,X,11.9,9.0,10.6,27.0,244.0,,
1486,2000,VOLKSWAGEN,GTI,COMPACT,2.0,4.0,M5,X,11.2,8.3,9.9,29.0,228.0,,
1487,2000,VOLKSWAGEN,GTI,COMPACT,2.8,6.0,M5,X,13.2,9.0,11.3,25.0,260.0,,
1488,2000,VOLKSWAGEN,JETTA,COMPACT,1.8,4.0,A4,Z,12.1,9.3,10.8,26.0,248.0,,
1489,2000,VOLKSWAGEN,JETTA,COMPACT,1.8,4.0,M5,Z,11.1,8.3,9.8,29.0,225.0,,
1490,2000,VOLKSWAGEN,JETTA,COMPACT,2.0,4.0,A4,X,11.9,9.0,10.6,27.0,244.0,,
1491,2000,VOLKSWAGEN,JETTA,COMPACT,2.0,4.0,M5,X,11.2,8.3,9.9,29.0,228.0,,
1492,2000,VOLKSWAGEN,JETTA,COMPACT,2.8,6.0,A4,X,14.2,9.9,12.3,23.0,283.0,,
1493,2000,VOLKSWAGEN,JETTA,COMPACT,2.8,6.0,M5,X,13.6,9.1,11.6,24.0,267.0,,
1494,2000,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4.0,A4,D,8.1,5.8,7.1,40.0,192.0,,
1495,2000,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4.0,M5,D,6.7,5.4,6.1,46.0,165.0,,
1496,2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4.0,A4,Z,11.9,9.4,10.8,26.0,248.0,,
1497,2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4.0,M5,Z,10.6,8.5,9.7,29.0,223.0,,
1498,2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.0,4.0,A4,X,11.9,9.0,10.6,27.0,244.0,,
1499,2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.0,4.0,M5,X,11.2,8.3,9.9,29.0,228.0,,
1500,2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4.0,A4,D,8.1,5.8,7.1,40.0,192.0,,
1501,2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4.0,M5,D,6.7,5.4,6.1,46.0,165.0,,
1502,2000,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4.0,A5,Z,13.2,8.7,11.2,25.0,258.0,,
1503,2000,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4.0,M5,Z,11.2,8.2,9.8,29.0,225.0,,
1504,2000,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6.0,A5,Z,14.7,9.8,12.5,23.0,288.0,,
1505,2000,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6.0,M5,Z,13.4,8.9,11.4,25.0,262.0,,
1506,2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON: MID-SIZE,1.8,4.0,A5,Z,13.2,8.7,11.2,25.0,258.0,,
1507,2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON: MID-SIZE,1.8,4.0,M5,Z,11.2,8.2,9.8,29.0,225.0,,
1508,2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON: MID-SIZE,2.8,6.0,A5,Z,14.7,9.8,12.5,23.0,288.0,,
1509,2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON: MID-SIZE,2.8,6.0,M5,Z,13.4,8.9,11.4,25.0,262.0,,
1510,2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5.0,A4,Z,14.2,10.3,12.4,23.0,285.0,,
1511,2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5.0,M5,Z,13.4,9.7,11.7,24.0,269.0,,
1512,2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.4,5.0,A4,Z,13.9,9.8,12.1,23.0,278.0,,
1513,2000,VOLVO,C70 TURBO,COMPACT,2.3,5.0,A4,Z,13.9,9.5,11.9,24.0,274.0,,
1514,2000,VOLVO,C70 TURBO,COMPACT,2.3,5.0,M5,Z,13.0,9.3,11.3,25.0,260.0,,
1515,2000,VOLVO,C70 TURBO,COMPACT,2.4,5.0,A4,Z,13.6,9.7,11.9,24.0,274.0,,
1516,2000,VOLVO,S70,MID-SIZE,2.4,5.0,A5,Z,13.2,9.3,11.4,25.0,262.0,,
1517,2000,VOLVO,S70,MID-SIZE,2.4,5.0,M5,Z,12.6,8.9,10.9,26.0,251.0,,
1518,2000,VOLVO,S70 AWD TURBO,MID-SIZE,2.4,5.0,A4,Z,14.4,10.3,12.5,23.0,288.0,,
1519,2000,VOLVO,S70 GLT TURBO,MID-SIZE,2.4,5.0,A4,Z,13.6,9.7,11.9,24.0,274.0,,
1520,2000,VOLVO,S70 T5 TURBO,MID-SIZE,2.3,5.0,A4,Z,13.9,9.5,11.9,24.0,274.0,,
1521,2000,VOLVO,S70 T5 TURBO,MID-SIZE,2.3,5.0,M5,Z,13.0,9.3,11.3,25.0,260.0,,
1522,2000,VOLVO,S80 2.9,MID-SIZE,2.9,6.0,A4,Z,14.5,9.9,12.4,23.0,285.0,,
1523,2000,VOLVO,S80 T-6,MID-SIZE,2.8,6.0,AS4,Z,15.1,10.3,12.9,22.0,297.0,,
1524,2000,VOLVO,V70,STATION WAGON: MID-SIZE,2.4,5.0,A5,Z,13.2,9.3,11.4,25.0,262.0,,
1525,2000,VOLVO,V70,STATION WAGON: MID-SIZE,2.4,5.0,M5,Z,12.6,8.9,10.9,26.0,251.0,,
1526,2000,VOLVO,V70 AWD TURBO,STATION WAGON: MID-SIZE,2.4,5.0,A4,Z,14.4,10.3,12.5,23.0,288.0,,
1527,2000,VOLVO,V70 GLT TURBO,STATION WAGON: MID-SIZE,2.4,5.0,A4,Z,13.6,9.7,11.9,24.0,274.0,,
1528,2000,VOLVO,V70 T5 TURBO,STATION WAGON: MID-SIZE,2.3,5.0,A4,Z,13.9,9.5,11.9,24.0,274.0,,
1529,2000,VOLVO,V70 T5 TURBO,STATION WAGON: MID-SIZE,2.3,5.0,M5,Z,13.0,9.3,11.3,25.0,260.0,,
1530,2000,VOLVO,V70R AWD TURBO,STATION WAGON: MID-SIZE,2.4,5.0,A5,Z,14.7,10.9,13.0,22.0,299.0,,
